county,emag_id,display_name,name,parent
Alba,414,Ocnişoara (Lopadea Nouă),Ocnişoara,Lopadea Nouă
Alba,341,Ocoale (Gârda de Sus),Ocoale,Gârda de Sus
Alba,506,Ocoliş,Ocoliş,
Alba,415,Odverem (Lopadea Nouă),Odverem,Lopadea Nouă
Alba,512,Ohaba,Ohaba,
Alba,788,Oideşti (Vidra),Oideşti,Vidra
Alba,321,Oiejdea (Galda de Jos),Oiejdea,Galda de Jos
Alba,561,Olteni (Râmeţ),Olteni,Râmeţ
Alba,481,Onceşti (Mogoş),Onceşti,Mogoş
Alba,544,Orăşti (Poşaga),Orăşti,Poşaga
Alba,93,Orgeşti (Avram Iancu),Orgeşti,Avram Iancu
Alba,466,Ormeniş (Mirăslău),Ormeniş,Mirăslău
Alba,24,Păclişa (Alba Iulia),Păclişa,Alba Iulia
Alba,175,Pădure (Bucerdea Grânoasă),Pădure,Bucerdea Grânoasă
Alba,449,Pădurea (Meteş),Pădurea,Meteş
Alba,16,Păgida (Aiud),Păgida,Aiud
Alba,608,Pănade (Sâncel),Pănade,Sâncel
Alba,176,Pânca (Bucerdea Grânoasă),Pânca,Bucerdea Grânoasă
Alba,63,Pănteşti (Arieşeni),Pănteşti,Arieşeni
Alba,838,Parau Gruiului (Zlatna),Parau Gruiului,Zlatna
Alba,821,Pârău lui Mihai (Vinţu de Jos),Pârău lui Mihai,Vinţu de Jos
Alba,433,Pârâu-Cărbunări (Lupşa),Pârâu-Cărbunări,Lupşa
Alba,529,Păşteşti (Poiana Vadului),Păşteşti,Poiana Vadului
Alba,64,Pătrăhăiţeşti (Arieşeni),Pătrăhăiţeşti,Arieşeni
Alba,839,Pătrângeni (Zlatna),Pătrângeni,Zlatna
Alba,363,Pătruşeşti (Horea),Pătruşeşti,Horea
Alba,94,Pătruţeşti (Avram Iancu),Pătruţeşti,Avram Iancu
Alba,675,Peleş (Sohodol),Peleş,Sohodol
Alba,141,Perjeşti (Bistra),Perjeşti,Bistra
Alba,235,Peste Valea Bistrii (Câmpeni),Peste Valea Bistrii,Câmpeni
Alba,718,Peţelca (Teiuş),Peţelca,Teiuş
Alba,530,Petelei (Poiana Vadului),Petelei,Poiana Vadului
Alba,364,Petreasa (Horea),Petreasa,Horea
Alba,196,Petreni (Bucium),Petreni,Bucium
Alba,646,Petreşti (Sebeş),Petreşti,Sebeş
Alba,162,Petrisat (Blaj),Petrisat,Blaj
Alba,515,Pianu,Pianu,
Alba,516,Pianu de Jos (Pianu),Pianu de Jos,Pianu
Alba,517,Pianu de Sus (Pianu),Pianu de Sus,Pianu
Alba,840,Pirita (Zlatna),Pirita,Zlatna
Alba,789,Pitărceşti (Vidra),Pitărceşti,Vidra
Alba,434,Piţiga (Lupşa),Piţiga,Lupşa
Alba,95,Plai (Avram Iancu),Plai,Avram Iancu
Alba,342,Plai (Gârda de Sus),Plai,Gârda de Sus
Alba,518,Plaiuri (Pianu),Plaiuri,Pianu
Alba,790,Pleşcuţa (Vidra),Pleşcuţa,Vidra
Alba,35,Pleşeşti (Albac),Pleşeşti,Albac
Alba,622,Pleşi (Săsciori),Pleşi,Săsciori
Alba,343,Plişti (Gârda de Sus),Plişti,Gârda de Sus
Alba,841,Podu lui Paul (Zlatna),Podu lui Paul,Zlatna
Alba,236,Poduri (Câmpeni),Poduri,Câmpeni
Alba,736,Poduri-Briceşti (Vadu Moților),Poduri-Briceşti,Vadu Moților
Alba,142,Poiana (Bistra),Poiana,Bistra
Alba,197,Poiana (Bucium),Poiana,Bucium
Alba,676,Poiana (Sohodol),Poiana,Sohodol
Alba,403,Poiana Aiudului (Livezile),Poiana Aiudului,Livezile
Alba,450,Poiana Ampoiului (Meteş),Poiana Ampoiului,Meteş
Alba,322,Poiana Galdei (Galda de Jos),Poiana Galdei,Galda de Jos
Alba,451,Poiana Ursului (Meteş),Poiana Ursului,Meteş
Alba,531,Poiana Vadului,Poiana Vadului,
Alba,170,Poieni (Blandiana),Poieni,Blandiana
Alba,198,Poieni (Bucium),Poieni,Bucium
Alba,791,Poieni (Vidra),Poieni,Vidra
Alba,482,Poienile-Mogoş (Mogoş),Poienile-Mogoş,Mogoş
Alba,65,Poieniţa (Arieşeni),Poieniţa,Arieşeni
Alba,822,Poieniţa (Vinţu de Jos),Poieniţa,Vinţu de Jos
Alba,143,Poiu (Bistra),Poiu,Bistra
Alba,537,Ponor,Ponor,
Alba,792,Ponorel (Vidra),Ponorel,Vidra
Alba,384,Popeşti (Întregalde),Popeşti,Întregalde
Alba,737,Popeştii de Jos (Vadu Moților),Popeştii de Jos,Vadu Moților
Alba,738,Popeştii de Sus (Vadu Moților),Popeştii de Sus,Vadu Moților
Alba,545,Poşaga,Poşaga,
Alba,546,Poşaga de Jos (Poşaga),Poşaga de Jos,Poşaga
Alba,547,Poşaga de Sus (Poşaga),Poşaga de Sus,Poşaga
Alba,435,Poşogani (Lupşa),Poşogani,Lupşa
Alba,36,Potionci (Albac),Potionci,Albac
Alba,365,Preluca (Horea),Preluca,Horea
Alba,637,Preluca (Scărişoara),Preluca,Scărişoara
Alba,452,Presaca Ampoiului (Meteş),Presaca Ampoiului,Meteş
Alba,793,Puiuleţeşti (Vidra),Puiuleţeşti,Vidra
Alba,519,Purcăreţi (Pianu),Purcăreţi,Pianu
Alba,96,Puşeleşti (Avram Iancu),Puşeleşti,Avram Iancu
Alba,171,Răcătău (Blandiana),Răcătău,Blandiana
Alba,467,Rachiş (Mirăslău),Rachiş,Mirăslău
Alba,623,Răchita (Săsciori),Răchita,Săsciori
Alba,553,Rădeşti,Rădeşti,
Alba,647,Răhău (Sebeş),Răhău,Sebeş
Alba,323,Răicani (Galda de Jos),Răicani,Galda de Jos
Alba,562,Râmeţ,Râmeţ,
Alba,144,Rătitiş (Bistra),Rătitiş,Bistra
Alba,66,Raviceşti (Arieşeni),Raviceşti,Arieşeni
Alba,501,Războieni-Cetate (Ocna Mureş),Războieni-Cetate,Ocna Mureş
Alba,328,Reciu (Gârbova),Reciu,Gârbova
Alba,453,Remetea (Meteş),Remetea,Meteş
Alba,571,Rimetea,Rimetea,
Alba,677,Robeşti (Sohodol),Robeşti,Sohodol
Alba,37,Rogoz (Albac),Rogoz,Albac
Alba,38,Roşeşti (Albac),Roşeşti,Albac
Alba,573,Roşia de Secaş,Roşia de Secaş,
Alba,589,Roşia Montană (Roșia Montană),Roşia Montană,Roșia Montană
Alba,507,Runc (Ocoliş),Runc,Ocoliş
Alba,639,Runc (Scărişoara),Runc,Scărişoara
Alba,795,Runc (Vidra),Runc,Vidra
Alba,842,Runc (Zlatna),Runc,Zlatna
Alba,145,Runcuri (Bistra),Runcuri,Bistra
Alba,39,Ruseşti (Albac),Ruseşti,Albac
Alba,843,Ruşi (Zlatna),Ruşi,Zlatna
Alba,548,Săgagea (Poşaga),Săgagea,Poşaga
Alba,146,Sălăgeşti (Bistra),Sălăgeşti,Bistra
Alba,596,Sălciua,Sălciua,
Alba,597,Sălciua de Jos (Sălciua),Sălciua de Jos,Sălciua
Alba,598,Sălciua de Sus (Sălciua),Sălciua de Sus,Sălciua
Alba,603,Săliştea,Săliştea,
Alba,604,Săliştea-Deal (Săliştea),Săliştea-Deal,Săliştea
Alba,311,Sânbenedic (Fărău),Sânbenedic,Fărău
Alba,609,Sâncel,Sâncel,
Alba,17,Sâncrai (Aiud),Sâncrai,Aiud
Alba,691,Sânmiclăuş (Şona),Sânmiclăuş,Şona
Alba,265,Sântămărie (Cetatea de Baltă),Sântămărie,Cetatea de Baltă
Alba,614,Sântimbru,Sântimbru,
Alba,652,Sărăcsău (Şibot),Sărăcsău,Şibot
Alba,373,Şard (Ighiu),Şard,Ighiu
Alba,111,Sartăş (Baia de Arieş),Sartăş,Baia de Arieş
Alba,436,Şasa (Lupşa),Şasa,Lupşa
Alba,624,Săsciori,Săsciori,
Alba,640,Scărişoara,Scărişoara,
Alba,344,Scoarţa (Gârda de Sus),Scoarţa,Gârda de Sus
Alba,648,Sebeş,Sebeş,
Alba,625,Sebeşel (Săsciori),Sebeşel,Săsciori
Alba,678,Sebişeşti (Sohodol),Sebişeşti,Sohodol
Alba,513,Secăşel (Ohaba),Secăşel,Ohaba
Alba,797,Segaj (Vidra),Segaj,Vidra
Alba,272,Şeuşa (Ciugud),Şeuşa,Ciugud
Alba,385,Sfârcea (Întregalde),Sfârcea,Întregalde
Alba,641,Sfoartea (Scărişoara),Sfoartea,Scărişoara
Alba,653,Şibot,Şibot,
Alba,679,Sicoieşti (Sohodol),Sicoieşti,Sohodol
Alba,312,Şilea (Fărău),Şilea,Fărău
Alba,349,Silivaş (Hopârta),Silivaş,Hopârta
Alba,680,Şimoceşti (Sohodol),Şimoceşti,Sohodol
Alba,112,Simuleşti (Baia de Arieş),Simuleşti,Baia de Arieş
Alba,345,Snide (Gârda de Sus),Snide,Gârda de Sus
Alba,590,Soal (Roșia Montană),Soal,Roșia Montană
Alba,6,Soharu (Abrud),Soharu,Abrud
Alba,40,Sohodol (Albac),Sohodol,Albac
Alba,681,Sohodol,Sohodol,
Alba,97,Şoiceşti (Avram Iancu),Şoiceşti,Avram Iancu
Alba,554,Şoimuş (Rădeşti),Şoimuş,Rădeşti
Alba,692,Şona,Şona,
Alba,237,Şorliţa (Câmpeni),Şorliţa,Câmpeni
Alba,350,Şpălnaca (Hopârta),Şpălnaca,Hopârta
Alba,163,Spătac (Blaj),Spătac,Blaj
Alba,699,Şpring,Şpring,
Alba,199,Stâlnişoara (Bucium),Stâlnişoara,Bucium
Alba,495,Stâna de Mureş (Noşlac),Stâna de Mureş,Noşlac
Alba,532,Stăneşti (Poiana Vadului),Stăneşti,Poiana Vadului
Alba,823,Stăuîni (Vinţu de Jos),Stăuîni,Vinţu de Jos
Alba,147,Ştefanca (Bistra),Ştefanca,Bistra
Alba,67,Ştei-Arieşeni (Arieşeni),Ştei-Arieşeni,Arieşeni
Alba,98,Şterteşti (Avram Iancu),Şterteşti,Avram Iancu
Alba,642,Ştiuleţi (Scărişoara),Ştiuleţi,Scărişoara
Alba,117,Straja (Berghin),Straja,Berghin
Alba,705,Stremţ,Stremţ,
Alba,520,Strungari (Pianu),Strungari,Pianu
Alba,68,Sturu (Arieşeni),Sturu,Arieşeni
Alba,599,Sub Piatră (Sălciua),Sub Piatră,Sălciua
Alba,346,Suceşti (Gârda de Sus),Suceşti,Gârda de Sus
Alba,712,Şugag,Şugag,
Alba,682,Surdeşti (Sohodol),Surdeşti,Sohodol
Alba,844,Suseni (Zlatna),Suseni,Zlatna
Alba,41,Tamboreşti (Albac),Tamboreşti,Albac
Alba,148,Ţărăneşti (Bistra),Ţărăneşti,Bistra
Alba,591,Ţarina (Roșia Montană),Ţarina,Roșia Montană
Alba,100,Târsa (Avram Iancu),Târsa,Avram Iancu
Alba,101,Târsa-Plai (Avram Iancu),Târsa-Plai,Avram Iancu
Alba,605,Tărtăria (Săliştea),Tărtăria,Săliştea
Alba,266,Tătârlaua (Cetatea de Baltă),Tătârlaua,Cetatea de Baltă
Alba,574,Tău (Roşia de Secaş),Tău,Roşia de Secaş
Alba,713,Tău Bistra (Şugag),Tău Bistra,Şugag
Alba,753,Tăuni (Valea Lungă),Tăuni,Valea Lungă
Alba,454,Tăuţi (Meteş),Tăuţi,Meteş
Alba,386,Tecşeşti (Întregalde),Tecşeşti,Întregalde
Alba,366,Teiu (Horea),Teiu,Horea
Alba,719,Teiuş,Teiuş,
Alba,273,Teleac (Ciugud),Teleac,Ciugud
Alba,374,Ţelna (Ighiu),Ţelna,Ighiu
Alba,289,Tibru (Cricău),Tibru,Cricău
Alba,18,Ţifra (Aiud),Ţifra,Aiud
Alba,164,Tiur (Blaj),Tiur,Blaj
Alba,683,Ţoci (Sohodol),Ţoci,Sohodol
Alba,149,Tolăceşti (Bistra),Tolăceşti,Bistra
Alba,483,Tomeşti (Mogoş),Tomeşti,Mogoş
Alba,150,Tomnatec (Bistra),Tomnatec,Bistra
Alba,238,Tomuşeşti (Câmpeni),Tomuşeşti,Câmpeni
Alba,739,Tomuţesti (Vadu Moților),Tomuţesti,Vadu Moților
Alba,626,Tonea (Săsciori),Tonea,Săsciori
Alba,740,Toţeşti (Vadu Moților),Toţeşti,Vadu Moților
Alba,616,Totoi (Sântimbru),Totoi,Sântimbru
Alba,845,Trampoiele (Zlatna),Trampoiele,Zlatna
Alba,643,Trânceşti (Scărişoara),Trânceşti,Scărişoara
Alba,367,Trifeşti (Horea),Trifeşti,Horea
Alba,437,Trifeşti (Lupşa),Trifeşti,Lupşa
Alba,151,Trişoreşti (Bistra),Trişoreşti,Bistra
Alba,351,Turdaş (Hopârta),Turdaş,Hopârta
Alba,502,Uioara de Jos (Ocna Mureş),Uioara de Jos,Ocna Mureş
Alba,503,Uioara de Sus (Ocna Mureş),Uioara de Sus,Ocna Mureş
Alba,575,Ungurei (Roşia de Secaş),Ungurei,Roşia de Secaş
Alba,728,Unirea,Unirea,
Alba,801,Urdeş (Vidra),Urdeş,Vidra
Alba,741,Vadu Moților,Vadu Moților,
Alba,438,Văi (Lupşa),Văi,Lupşa
Alba,802,Vâlcăneasa (Vidra),Vâlcăneasa,Vidra
Alba,200,Vâlcea (Bucium),Vâlcea,Bucium
Alba,803,Vâlceşti (Vidra),Vâlceşti,Vidra
Alba,538,Vale în Jos (Ponor),Vale în Jos,Ponor
Alba,201,Valea Abruzel (Bucium),Valea Abruzel,Bucium
Alba,202,Valea Albă (Bucium),Valea Albă,Bucium
Alba,484,Valea Bârluţeşti (Mogoş),Valea Bârluţeşti,Mogoş
Alba,485,Valea Barnii (Mogoş),Valea Barnii,Mogoş
Alba,239,Valea Bistrii (Câmpeni),Valea Bistrii,Câmpeni
Alba,539,Valea Bucurului (Ponor),Valea Bucurului,Ponor
Alba,240,Valea Caselor (Câmpeni),Valea Caselor,Câmpeni
Alba,203,Valea Cerbului (Bucium),Valea Cerbului,Bucium
Alba,496,Valea Ciuciului (Noşlac),Valea Ciuciului,Noşlac
Alba,486,Valea Coceşti (Mogoş),Valea Coceşti,Mogoş
Alba,563,Valea Făgetului (Râmeţ),Valea Făgetului,Râmeţ
Alba,487,Valea Giogeşti (Mogoş),Valea Giogeşti,Mogoş
Alba,824,Valea Goblii (Vinţu de Jos),Valea Goblii,Vinţu de Jos
Alba,439,Valea Holhorii (Lupşa),Valea Holhorii,Lupşa
Alba,564,Valea Inzelului (Râmeţ),Valea Inzelului,Râmeţ
Alba,600,Valea Largă (Sălciua),Valea Largă,Sălciua
Alba,825,Valea lui Mihai (Vinţu de Jos),Valea lui Mihai,Vinţu de Jos
Alba,755,Valea Lungă,Valea Lungă,
Alba,440,Valea Lupşii (Lupşa),Valea Lupşii,Lupşa
Alba,102,Valea Maciului (Avram Iancu),Valea Maciului,Avram Iancu
Alba,565,Valea Mănăstirii (Râmeţ),Valea Mănăstirii,Râmeţ
Alba,260,Valea Mare (Ceru-Băcăinţi),Valea Mare,Ceru-Băcăinţi
Alba,846,Valea Mică (Zlatna),Valea Mică,Zlatna
Alba,488,Valea Mlacii (Mogoş),Valea Mlacii,Mogoş
Alba,804,Valea Morii (Vidra),Valea Morii,Vidra
Alba,204,Valea Negrilesii (Bucium),Valea Negrilesii,Bucium
Alba,205,Valea Poienii (Bucium),Valea Poienii,Bucium
Alba,566,Valea Poienii (Râmeţ),Valea Poienii,Râmeţ
Alba,693,Valea Sasului (Şona),Valea Sasului,Şona
Alba,206,Valea Şesii (Bucium),Valea Şesii,Bucium
Alba,441,Valea Şesii (Lupşa),Valea Şesii,Lupşa
Alba,489,Valea Ţupilor (Mogoş),Valea Ţupilor,Mogoş
Alba,103,Valea Uţului (Avram Iancu),Valea Uţului,Avram Iancu
Alba,567,Valea Uzei (Râmeţ),Valea Uzei,Râmeţ
Alba,684,Valea Verde (Sohodol),Valea Verde,Sohodol
Alba,826,Valea Vinţului (Vinţu de Jos),Valea Vinţului,Vinţu de Jos
Alba,207,Văleni (Bucium),Văleni,Bucium
Alba,455,Văleni (Meteş),Văleni,Meteş
Alba,406,Vălişoara (Livezile),Vălişoara,Livezile
Alba,742,Vâltori (Vadu Moților),Vâltori,Vadu Moților
Alba,847,Vâltori (Zlatna),Vâltori,Zlatna
Alba,352,Vama Seacă (Hopârta),Vama Seacă,Hopârta
Alba,69,Vanvuceşti (Arieşeni),Vanvuceşti,Arieşeni
Alba,241,Varsi (Câmpeni),Varsi,Câmpeni
Alba,153,Vârşi-Rontu (Bistra),Vârşi-Rontu,Bistra
Alba,154,Vârşii Mari (Bistra),Vârşii Mari,Bistra
Alba,155,Vârşii Mici (Bistra),Vârşii Mici,Bistra
Alba,805,Vârtăneşti (Vidra),Vârtăneşti,Vidra
Alba,592,Vârtop (Roșia Montană),Vârtop,Roșia Montană
Alba,806,Văseşti (Vidra),Văseşti,Vidra
Alba,104,Verdeşti (Avram Iancu),Verdeşti,Avram Iancu
Alba,392,Veseuş (Jidvei),Veseuş,Jidvei
Alba,165,Veza (Blaj),Veza,Blaj
Alba,508,Vidolm (Ocoliş),Vidolm,Ocoliş
Alba,807,Vidra,Vidra,
Alba,105,Vidrişoara (Avram Iancu),Vidrişoara,Avram Iancu
Alba,261,Viezuri (Ceru-Băcăinţi),Viezuri,Ceru-Băcăinţi
Alba,298,Vinerea (Cugir),Vinerea,Cugir
Alba,700,Vingard (Şpring),Vingard,Şpring
Alba,442,Vinţa (Lupşa),Vinţa,Lupşa
Alba,827,Vinţu de Jos,Vinţu de Jos,
Alba,568,Vlădeşti (Râmeţ),Vlădeşti,Râmeţ
Alba,685,Vlădoşeşti (Sohodol),Vlădoşeşti,Sohodol
Alba,283,Vulcan (Ciuruleasa),Vulcan,Ciuruleasa
Alba,828,Vurpăr (Vinţu de Jos),Vurpăr,Vinţu de Jos
Alba,324,Zăgriş (Galda de Jos),Zăgriş,Galda de Jos
Alba,368,Zânzeşti (Horea),Zânzeşti,Horea
Alba,460,Zărieş (Mihalţ),Zărieş,Mihalţ
Alba,848,Zlatna,Zlatna,
Arad,1097,Aciuţa (Pleşcuţa),Aciuţa,Pleşcuţa
Arad,1156,Adea (Sintea Mare),Adea,Sintea Mare
Arad,1174,Agrişu Mare (Târnova),Agrişu Mare,Târnova
Arad,1017,Agrişu Mic (Hăşmaş),Agrişu Mic,Hăşmaş
Arad,867,Aldeşti (Bârsa),Aldeşti,Bârsa
Arad,851,Almaş,Almaş,
Arad,978,Aluniş (Frumuşeni),Aluniş,Frumuşeni
Arad,1231,Andrei Şaguna (Zimandu Nou),Andrei Şaguna,Zimandu Nou
Arad,856,Apateu,Apateu,
Arad,860,Arad,Arad,
Arad,1175,Arăneag (Târnova),Arăneag,Târnova
Arad,862,Archiş,Archiş,
Arad,916,Avram Iancu (Cermei),Avram Iancu,Cermei
Arad,1200,Avram Iancu (Vârfurile),Avram Iancu,Vârfurile
Arad,881,Bacău de Mijloc (Bata),Bacău de Mijloc,Bata
Arad,1193,Baia (Vărădia de Mureş),Baia,Vărădia de Mureş
Arad,1005,Băneşti (Hălmagiu),Băneşti,Hălmagiu
Arad,1074,Baraţca (Păuliş),Baraţca,Păuliş
Arad,868,Bârsa,Bârsa,
Arad,872,Bârzava,Bârzava,
Arad,863,Bârzeşti (Archiş),Bârzeşti,Archiş
Arad,882,Bata,Bata,
Arad,873,Bătuţa (Bârzava),Bătuţa,Bârzava
Arad,886,Beliu,Beliu,
Arad,927,Belotinţ (Conop),Belotinţ,Conop
Arad,887,Beneşti (Beliu),Beneşti,Beliu
Arad,857,Berechiu (Apateu),Berechiu,Apateu
Arad,908,Berindia (Buteni),Berindia,Buteni
Arad,893,Birchiş,Birchiş,
Arad,888,Bochia (Beliu),Bochia,Beliu
Arad,898,Bocsig,Bocsig,
Arad,1006,Bodeşti (Hălmagiu),Bodeşti,Hălmagiu
Arad,1222,Bodrogu Nou (Zădăreni),Bodrogu Nou,Zădăreni
Arad,1079,Bodrogu Vechi (Pecica),Bodrogu Vechi,Pecica
Arad,988,Bonţeşti (Gurahonţ),Bonţeşti,Gurahonţ
Arad,1018,Botfei (Hăşmaş),Botfei,Hăşmaş
Arad,902,Brazii,Brazii,
Arad,1007,Brusturi (Hălmagiu),Brusturi,Hălmagiu
Arad,1187,Bruznic (Ususău),Bruznic,Ususău
Arad,903,Buceava-Şoimuş (Brazii),Buceava-Şoimuş,Brazii
Arad,1098,Budeşti (Pleşcuţa),Budeşti,Pleşcuţa
Arad,949,Buhani (Dezna),Buhani,Dezna
Arad,883,Bulci (Bata),Bulci,Bata
Arad,909,Buteni,Buteni,
Arad,975,Călugăreni (Felnac),Călugăreni,Felnac
Arad,1148,Camna (Şilindia),Camna,Şilindia
Arad,894,Căpâlnaş (Birchiş),Căpâlnaş,Birchiş
Arad,1111,Caporal Alexa (Sântana),Caporal Alexa,Sântana
Arad,1114,Căprioara (Săvârşin),Căprioara,Săvârşin
Arad,874,Căpruţa (Bârzava),Căpruţa,Bârzava
Arad,913,Cărand,Cărand,
Arad,917,Cermei,Cermei,
Arad,928,Chelmac (Conop),Chelmac,Conop
Arad,1144,Chereluş (Şicula),Chereluş,Şicula
Arad,1218,Chesinţ (Zăbrani),Chesinţ,Zăbrani
Arad,1177,Chier (Târnova),Chier,Târnova
Arad,920,Chisindia,Chisindia,
Arad,924,Chisineu-Cris,Chisineu-Cris,
Arad,935,Chişlaca (Craiva),Chişlaca,Craiva
Arad,1213,Cicir (Vladimirescu),Cicir,Vladimirescu
Arad,852,Cil (Almaş),Cil,Almaş
Arad,1225,Cintei (Zărand),Cintei,Zărand
Arad,936,Ciunteşti (Craiva),Ciunteşti,Craiva
Arad,1075,Cladova (Păuliş),Cladova,Păuliş
Arad,1019,Clit (Hăşmaş),Clit,Hăşmaş
Arad,955,Cociuba (Dieci),Cociuba,Dieci
Arad,1020,Comăneşti (Hăşmaş),Comăneşti,Hăşmaş
Arad,929,Conop,Conop,
Arad,1087,Corbeşti (Petriş),Corbeşti,Petriş
Arad,937,Coroi (Craiva),Coroi,Craiva
Arad,933,Covăsinţ,Covăsinţ,
Arad,938,Craiva,Craiva,
Arad,1008,Cristeşti (Hălmagiu),Cristeşti,Hălmagiu
Arad,956,Crocna (Dieci),Crocna,Dieci
Arad,1105,Cruceni (Şagu),Cruceni,Şagu
Arad,1115,Cuiaş (Săvârşin),Cuiaş,Săvârşin
Arad,910,Cuied (Buteni),Cuied,Buteni
Arad,946,Curtici,Curtici,
Arad,1164,Cuveşdia (Şiştarovăţ),Cuveşdia,Şiştarovăţ
Arad,981,Cuvin (Ghioroc),Cuvin,Ghioroc
Arad,950,Dezna,Dezna,
Arad,957,Dieci,Dieci,
Arad,1124,Donceni (Sebiş),Donceni,Sebiş
Arad,1188,Dorgoş (Ususău),Dorgoş,Ususău
Arad,947,Dorobanţi (Curtici),Dorobanţi,Curtici
Arad,1178,Drauţ (Târnova),Drauţ,Târnova
Arad,1179,Dud (Târnova),Dud,Târnova
Arad,989,Dulcele (Gurahonţ),Dulcele,Gurahonţ
Arad,1099,Dumbrava (Pleşcuţa),Dumbrava,Pleşcuţa
Arad,875,Dumbrăviţa (Bârzava),Dumbrăviţa,Bârzava
Arad,967,Fântânele,Fântânele,
Arad,976,Felnac,Felnac,
Arad,990,Feniş (Gurahonţ),Feniş,Gurahonţ
Arad,1106,Firiteaz (Şagu),Firiteaz,Şagu
Arad,1107,Fiscut (Şagu),Fiscut,Şagu
Arad,979,Frumuşeni,Frumuşeni,
Arad,1160,Galşa (Şiria),Galşa,Şiria
Arad,982,Ghioroc,Ghioroc,
Arad,985,Grăniceri,Grăniceri,
Arad,864,Groşeni (Archiş),Groşeni,Archiş
Arad,1201,Groşi (Vârfurile),Groşi,Vârfurile
Arad,876,Groşii Noi (Bârzava),Groşii Noi,Bârzava
Arad,1100,Gura Văii (Pleşcuţa),Gura Văii,Pleşcuţa
Arad,991,Gurahonţ,Gurahonţ,
Arad,1145,Gurba (Şicula),Gurba,Şicula
Arad,1116,Hălăliş (Săvârşin),Hălăliş,Săvârşin
Arad,999,Hălmăgel,Hălmăgel,
Arad,1009,Hălmagiu,Hălmagiu,
Arad,1021,Hăşmaş,Hăşmaş,
Arad,869,Hodiş (Bârsa),Hodiş,Bârsa
Arad,992,Honţişor (Gurahonţ),Honţişor,Gurahonţ
Arad,1214,Horia (Vladimirescu),Horia,Vladimirescu
Arad,1108,Hunedoara Timişană (Şagu),Hunedoara Timişană,Şagu
Arad,904,Iacobini (Brazii),Iacobini,Brazii
Arad,1149,Iercoşeni (Şilindia),Iercoşeni,Şilindia
Arad,1136,Iermata (Seleuş),Iermata,Seleuş
Arad,1228,Iermata Neagră (Zerind),Iermata Neagră,Zerind
Arad,1024,Igneşti,Igneşti,
Arad,1088,Ilteu (Petriş),Ilteu,Petriş
Arad,1031,Ineu,Ineu,
Arad,1010,Ioneşti (Hălmagiu),Ioneşti,Hălmagiu
Arad,993,Iosaş (Gurahonţ),Iosaş,Gurahonţ
Arad,1034,Iratoşu,Iratoşu,
Arad,853,Joia Mare (Almaş),Joia Mare,Almaş
Arad,1194,Juliţa (Vărădia de Mureş),Juliţa,Vărădia de Mureş
Arad,1165,Labaşinţ (Şiştarovăţ),Labaşinţ,Şiştarovăţ
Arad,877,Lalaşinţ (Bârzava),Lalaşinţ,Bârzava
Arad,951,Laz (Dezna),Laz,Dezna
Arad,1202,Lazuri (Vârfurile),Lazuri,Vârfurile
Arad,1011,Leasa (Hălmagiu),Leasa,Hălmagiu
Arad,1012,Leştioara (Hălmagiu),Leştioara,Hălmagiu
Arad,1038,Lipova,Lipova,
Arad,1050,Livada,Livada,
Arad,1150,Luguzău (Şilindia),Luguzău,Şilindia
Arad,1000,Luncşoara (Hălmăgel),Luncşoara,Hălmăgel
Arad,1195,Lupeşti (Vărădia de Mureş),Lupeşti,Vărădia de Mureş
Arad,1054,Macea,Macea,
Arad,1071,Măderat (Pâncota),Măderat,Pâncota
Arad,905,Mădrigeşti (Brazii),Mădrigeşti,Brazii
Arad,1203,Măgulicea (Vârfurile),Măgulicea,Vârfurile
Arad,1209,Mailat (Vinga),Mailat,Vinga
Arad,1210,Mănăştur (Vinga),Mănăştur,Vinga
Arad,1215,Mândruloc (Vladimirescu),Mândruloc,Vladimirescu
Arad,899,Mânerău (Bocsig),Mânerău,Bocsig
Arad,939,Mărăuş (Craiva),Mărăuş,Craiva
Arad,1161,Mâsca (Şiria),Mâsca,Şiria
Arad,1204,Mermeşti (Vârfurile),Mermeşti,Vârfurile
Arad,930,Milova (Conop),Milova,Conop
Arad,1025,Minead (Igneşti),Minead,Igneşti
Arad,983,Miniş (Ghioroc),Miniş,Ghioroc
Arad,1182,Minişel (Tauţ),Minişel,Tauţ
Arad,1183,Minişu de Sus (Tauţ),Minişu de Sus,Tauţ
Arad,1057,Mişca,Mişca,
Arad,1032,Mocrea (Ineu),Mocrea,Ineu
Arad,1062,Moneasa,Moneasa,
Arad,878,Monoroştia (Bârzava),Monoroştia,Bârzava
Arad,1137,Moroda (Seleuş),Moroda,Seleuş
Arad,858,Moţiori (Apateu),Moţiori,Apateu
Arad,1129,Munar (Secusigiu),Munar,Secusigiu
Arad,994,Musteşti (Gurahonţ),Musteşti,Gurahonţ
Arad,925,Nădab (Chisineu-Cris),Nădab,Chisineu-Cris
Arad,1026,Nădălbeşti (Igneşti),Nădălbeşti,Igneşti
Arad,1184,Nadăş (Tauţ),Nadăş,Tauţ
Arad,1065,Nădlac,Nădlac,
Arad,952,Neagra (Dezna),Neagra,Dezna
Arad,865,Nermiş (Archiş),Nermiş,Archiş
Arad,1219,Neudorf (Zăbrani),Neudorf,Zăbrani
Arad,1196,Nicolae Bălcescu (Vărădia de Mureş),Nicolae Bălcescu,Vărădia de Mureş
Arad,1089,Obârşia (Petriş),Obârşia,Petriş
